z_spec,MAG_u,MAG_g,MAG_r,MAG_i
1.0884,23.497929,23.598942,23.927603,23.469154
1.08958,23.999523,24.020489,23.743303,23.404182
1.02584,24.390686,24.05373,23.663622,23.136393
1.03335,23.980488,23.61262,23.766909,23.252623
1.1327,24.430008,23.837181,23.44309,22.94644
0.72021,24.189383,23.50884,23.533943,22.781933
0.7325,22.278646,22.283163,22.008793,21.553423
1.06014,23.677382,23.66419,24.021254,23.797298
1.14998,24.665005,24.20348,23.947596,23.751097
0.80809,24.30184,23.975115,23.838085,23.000902
0.9194,22.137022,22.144245,22.072802,21.595268
0.72011,24.961107,24.447557,24.06612,23.214117
1.23725,25.10841,24.195637,24.058886,23.885036
0.87644,22.636568,22.653208,22.642479,22.047022
0.8305,23.757418,24.012022,23.754478,23.180023
0.73662,25.039503,24.242117,23.972492,23.411505
0.72989,23.683708,23.87111,23.931805,23.200823
0.58937,24.197966,23.974808,23.617977,22.712757
0.58978,99,23.709238,23.671366,22.941273
0.65732,99,23.74842,23.728077,23.53971
1.17498,23.7142,23.526958,23.450497,23.267717
0.72796,23.882774,23.880148,23.673414,22.930037
0.58431,24.301065,23.73464,23.32958,22.862692
0.77211,23.430742,23.083055,22.834322,22.1297
0.85361,23.908869,23.859262,23.56274,22.717836
1.11856,23.958712,23.420378,23.846909,23.628021
1.35667,23.267199,23.258259,23.178762,22.893303
0.82046,22.701836,22.825514,22.646645,22.42425
0.81571,24.149752,23.74828,24.020075,23.048191
1.13189,24.122782,23.525347,23.388424,23.176062
1.01019,22.9578,22.90432,22.676245,22.292974
0.76867,23.034058,23.19854,23.026194,22.422337
0.12143,24.891136,24.459515,24.026749,23.181612
1.11698,24.136995,24.105738,24.066732,23.339516
1.20826,24.570925,24.265318,23.843128,23.53785
1.17367,24.753483,24.29251,23.973589,23.760708
1.08578,23.41112,23.45556,23.11976,22.877201
1.22402,22.82253,22.721592,22.672428,22.564093
0.74371,24.340536,24.0267,23.713528,23.181452
0.79307,24.370438,23.94559,23.881897,22.778725
1.044,23.77273,24.097834,24.049414,23.756342
0.64855,24.358583,23.699333,23.345715,23.14495
0.91904,22.978477,22.869911,22.929718,21.925825
1.40208,24.071417,24.145334,23.857244,23.655714
1.01884,24.461176,24.39768,24.005268,23.592558
0.99269,24.347118,23.856586,23.665068,23.45183
1.24812,23.892797,23.906597,24.000193,23.760975
1.37311,24.455551,24.077246,23.763851,23.305954
0.86733,23.53343,23.648642,23.603987,22.989925
0.96516,24.047758,23.542103,23.606432,23.018269
0.90476,23.441326,23.989,23.995066,23.525774
0.73993,22.925947,23.008812,22.687708,21.843885
1.13222,24.206657,24.12817,23.75995,23.195555
0.74466,23.006332,22.690264,22.415848,21.737709
0.87819,21.788052,21.751648,21.722862,21.137815
0.97322,24.074608,24.013617,23.818748,23.24532
1.27491,23.339952,23.307068,22.905052,22.709778
1.16195,23.776718,23.887135,23.731539,23.515213
1.34103,25.27818,24.39811,23.964241,23.686052
0.80465,23.660267,23.95574,23.683563,22.720087
1.22515,23.924204,24.065653,23.897049,23.647131
0.93386,99,24.221874,24.005264,22.371626
1.11137,24.431097,24.019444,23.726332,23.398857
0.88518,22.930244,23.15011,23.305082,22.865736
1.36077,24.021381,24.082174,23.679848,23.4511
1.29808,22.930668,22.782673,22.532345,22.31474
1.01069,22.74089,22.524265,22.200012,21.885645
0.82736,24.267578,23.687155,23.446024,23.00704
0.59198,23.360329,23.172108,22.903355,22.686337
1.12504,24.528912,24.404825,23.959154,23.78837
1.24559,99,23.96052,23.91204,22.758492
1.31739,25.105556,24.43039,23.988644,23.439524
1.05046,23.171,23.061663,23.094652,22.883293
1.07069,24.926556,24.296919,24.093712,23.597403
1.1355,22.208128,22.251099,22.072346,21.889671
0.73682,23.418142,23.193918,23.060827,22.735527
0.9342,24.352901,23.893032,23.580137,22.997622
0.81987,23.624825,23.487507,23.415197,23.067833
0.94946,24.29883,23.731646,23.431675,22.75969
1.08967,22.269608,22.144785,21.860518,21.716553
0.80927,23.551636,23.68154,23.264215,22.707453
0.81304,24.179125,23.851458,23.868544,23.32623
0.78838,24.67119,24.241367,23.895721,23.183035
1.1068,23.106943,23.744095,23.519033,22.754576
1.13544,23.742332,23.767279,23.554348,23.452526
0.74056,23.786764,24.086163,23.81809,23.545877
1.05112,23.292067,23.257206,23.009274,22.718596
0.94626,22.805197,22.570597,22.18488,21.610329
0.84661,23.104702,23.141785,23.278006,23.044975
0.82371,24.088055,23.692062,23.64655,23.224876
0.92496,23.826178,24.029076,23.77569,23.6562
1.10722,23.459167,24.08063,23.904076,23.17593
1.09183,22.71886,22.793888,22.640768,22.249617
0.87981,24.021904,23.935165,23.576227,22.702505
1.38614,23.953766,23.490067,23.605944,23.214918
1.21829,23.42694,23.62146,23.790276,23.561075
1.21154,23.933966,23.839664,23.536053,23.253227
0.87839,23.521229,23.611607,23.340616,22.874483
1.03538,22.325724,22.510124,22.426548,22.192429
1.38605,24.236263,23.862055,24.023447,23.911469
1.04138,22.462189,22.670511,22.628765,22.246506
0.75647,23.575706,23.579428,23.852917,23.25918
0.9723,23.538961,23.351748,23.012722,22.418041
0.94666,22.372326,22.254732,21.89808,21.403536
1.39213,24.56257,23.904083,23.676212,23.079765
0.97213,22.821001,22.76421,22.8307,22.372879
1.26932,23.668879,23.996067,23.654415,23.13722
1.24482,23.816317,23.927942,23.527939,23.256983
0.65639,22.67181,22.489075,22.35535,21.909687
1.21553,23.624245,23.628927,23.497252,22.64129
1.1355,23.62133,23.613209,23.55096,23.396515
0.92772,23.82362,23.614218,23.283844,22.36737
1.06106,23.185947,23.092558,22.88241,22.382072
0.72617,24.223642,24.101465,23.723566,22.844599
0.61928,22.489908,22.323917,22.007002,21.625406
0.84349,24.137691,23.722353,23.439186,22.39288
0.7529,23.79902,23.831621,23.457108,22.827839
1.3979,23.46898,23.480253,23.419344,22.910501
1.1765,22.937384,22.817888,22.880857,22.780128
1.37218,24.447783,24.167427,24.078836,23.544546
0.96577,25.238415,24.161427,23.764166,22.732414
1.06716,24.416813,24.15631,23.863071,23.202503
0.79456,22.925825,22.90672,22.793629,21.9719
0.96829,24.68144,24.280537,23.867325,23.499111
1.0897,23.606047,23.566265,23.651918,22.891663
0.87794,23.42376,23.207752,22.880735,22.1713
1.21712,23.496815,23.933516,23.752274,23.139685
0.82292,23.42983,23.774664,23.613182,23.464184
1.12104,23.849644,23.713303,23.531078,22.8287
1.29093,24.983974,23.833673,23.548687,23.095913
0.7451,22.41123,22.262598,21.869967,21.005148
1.0774,23.775434,23.844965,23.804491,23.616222
0.87825,23.763594,23.230625,22.970592,22.30475
0.77935,23.728058,24.01215,24.031311,23.63737
1.3409,24.271473,24.052237,23.837526,23.71043
1.1042,23.41245,23.22287,23.173332,22.917513
0.93714,23.08236,23.198542,23.083849,22.672194
0.80667,22.91981,22.807983,22.825794,22.19538
0.74548,22.874115,22.583252,22.746475,22.078579
0.68122,24.411081,23.979237,23.663158,22.941635
1.24996,23.832512,23.965305,23.591803,23.259026
1.12315,99,24.148594,23.958138,22.953497
1.17361,22.453693,22.287146,22.198668,22.014614
1.06245,22.949322,23.510841,23.263964,22.923326
0.53961,25.466698,24.2098,23.864134,23.60372
0.77829,24.513449,23.805935,23.51506,22.929865
0.85798,24.716146,24.001196,24.050758,23.493473
1.35529,24.738245,24.27192,23.844702,23.24015
1.06348,23.256203,23.05328,22.893078,22.6001
0.86185,22.97461,22.915028,22.988974,22.255264
1.15688,23.552862,23.669159,23.23414,22.728598
1.23612,22.85975,22.98635,22.651993,22.35763
0.76472,23.772552,23.92945,23.874216,22.663088
0.96745,23.67168,23.520662,23.88215,23.194624
0.87292,24.195301,23.585503,23.939402,22.91459
0.83392,23.204845,23.408308,23.285048,22.424282
0.90219,22.181711,22.308552,22.456968,22.24509
1.05777,24.216688,23.732828,23.492847,23.27378
0.80062,22.902163,23.144302,23.187168,22.481495
1.04571,23.364029,23.241297,23.3274,23.01723
1.0098,99,23.890978,23.461033,22.52941
0.98125,23.135267,23.295006,22.863457,22.219204
1.3038,24.102573,23.764435,23.634924,23.02988
1.00979,23.849333,23.615314,23.253008,22.957043
0.76211,23.85706,24.011362,24.081987,23.371834
0.84126,22.925282,23.064177,23.31985,23.185926
0.85776,21.7249,21.660522,21.499489,20.921495
1.05977,24.763868,24.003084,24.00516,23.386902
1.17232,23.566837,23.602257,23.470964,22.994526
1.297,23.984568,24.19,23.935806,23.34423
0.85715,22.844133,22.63996,22.555271,22.04658
1.27566,23.161015,23.838068,23.475063,23.06942
1.12581,23.138632,23.2117,23.072964,22.769402
1.10795,24.06165,23.932108,24.00591,22.840054
0.68613,24.0799,23.99996,23.911713,22.955576
0.97922,22.823349,22.745525,22.518974,21.831137
0.26914,24.719301,23.792727,23.565321,23.283546
0.68649,24.220795,23.6375,23.440557,22.773012
1.22905,24.195816,23.922598,23.576239,23.41139
0.16059,24.937035,24.24797,23.943598,23.685886
0.73339,21.232992,20.993664,20.709127,20.175903
0.80108,24.024523,23.928106,23.862383,22.975632
1.37753,24.088768,23.955427,23.801434,23.699942
0.857,24.021059,24.184456,23.856981,22.980167
0.73932,21.989735,22.153763,22.130943,21.868797
1.14823,24.659039,24.313395,24.088842,23.41435
0.7919,23.36705,23.422855,23.25106,22.337477
0.87032,23.920832,24.21611,24.077932,23.549984
1.35859,23.514696,23.503572,23.611906,23.431356
1.11052,23.294144,23.073,22.946619,22.673492
0.94949,23.085423,22.954494,22.716257,22.303707
0.76876,22.602095,23.42755,23.084555,22.281113
0.18945,24.268616,23.930826,23.738615,22.900707
0.6546,22.531633,22.63086,22.543255,22.302818
1.28708,23.141182,23.398487,23.41372,23.082165
0.73943,23.631487,23.219656,23.108643,22.468887
1.19011,22.41286,22.237415,21.902239,21.699663
0.85727,22.468113,22.515657,22.547451,21.94669
1.41175,24.648863,24.078,23.660797,23.056778
0.79094,23.448864,23.841352,23.543827,22.722187
0.78918,23.681843,23.546024,23.125525,22.298344
0.82358,23.07312,23.545744,23.180702,22.784655
0.87149,24.231644,24.054312,24.005682,23.61736
1.09428,99,24.011038,23.597197,23.246305
1.1071,23.743683,23.795223,23.586803,23.366713
0.98132,24.311916,24.37018,24.00844,23.528494
0.96089,21.425161,21.555647,21.639366,21.459785
1.34152,24.330404,24.05192,23.884256,23.698107
0.82246,23.798117,23.788033,23.832146,23.228262
1.06013,23.839664,23.741833,23.64088,23.038303
1.09118,23.043331,22.839382,22.802797,22.483606
1.05909,24.313599,23.917297,23.95216,23.573034
0.81165,22.819735,22.849232,22.556032,22.027697
0.80682,23.774355,23.868767,23.646294,23.068546
1.22628,23.231253,23.244555,23.127558,23.010223
1.11396,23.690012,23.609694,23.45605,23.155455
0.12636,24.554367,23.931215,23.769102,23.556349
0.85027,23.23843,23.004984,23.119915,22.529615
0.75454,24.100216,23.98201,23.836403,23.329779
0.71445,23.40231,23.881487,24.00852,23.640995
1.32045,23.404678,23.607674,23.667145,23.453478
0.84747,23.27395,22.686287,22.423294,21.867498
0.93298,22.76857,23.126623,22.976822,22.266298
0.27699,25.074661,24.154182,23.718544,23.617601
0.90639,23.492313,23.724142,23.610254,23.231617
1.0402,22.938848,23.077478,22.952343,22.751263
0.83673,23.94912,24.096752,23.753075,23.001575
0.77165,23.203716,23.294615,23.153954,22.650454
0.71887,24.686363,23.98985,23.83965,23.204294
0.77933,24.104053,23.784092,23.46837,22.43538
0.70721,23.696661,23.436306,23.315563,22.534462
1.2226,24.115133,24.052326,23.649757,23.018927
1.34016,22.9133,22.999023,23.026571,22.66905
0.88806,23.778757,23.866793,23.735844,23.19379
1.29938,24.241411,23.627,23.226309,22.82351
1.11977,23.923458,24.128838,24.01779,23.858755
1.10625,23.354393,23.426413,23.107145,22.950203
0.71957,22.78431,22.61875,22.376038,21.857044
1.18995,23.96684,24.032814,23.852167,23.55785
1.21525,23.456173,23.484587,23.78381,23.593195
1.114,22.973143,23.280504,23.028093,22.906544
0.56509,23.812906,23.454613,23.22356,22.90059
1.04034,24.12677,23.643652,23.716284,23.439995
0.79261,23.712046,23.62837,23.410027,22.31571
0.79298,23.797693,23.825531,23.476015,22.49315
1.09421,24.47605,24.043058,23.781706,22.908228
0.60488,23.269875,23.109007,22.679115,22.544733
0.77867,24.223352,23.562565,23.390738,22.73282
1.1596,23.313581,23.679115,23.740465,23.320784
0.858,23.500631,23.69519,23.471275,22.838514
1.16018,23.661926,23.600357,23.154125,22.927248
0.82986,24.110498,23.740784,23.899221,22.932531
1.06355,22.080322,22.198467,22.036182,21.905935
0.98372,23.183788,23.107826,22.758423,22.323324
0.758,25.098932,23.676722,23.959475,22.727428
0.87668,23.8564,24.042109,23.758368,23.49532
0.80931,24.287947,23.98419,23.8206,23.595894
0.96083,22.988495,23.68163,23.941147,23.700624
0.85843,23.044474,23.001339,22.932234,22.415644
0.7758,22.058569,22.1042,21.922857,21.34884
1.14646,22.888304,22.69504,22.38581,22.192417
0.82261,25.122845,24.310623,23.935484,23.378294
0.12225,24.407375,23.592049,23.249895,23.022062
0.7967,23.748676,23.891481,23.70294,22.262144
0.88395,23.160065,22.985481,22.922832,22.601368
1.14235,23.032688,22.940212,22.603958,22.427523
1.11138,23.767305,24.068132,23.667398,23.325567
0.93256,24.51639,23.88159,23.788551,23.450947
1.14283,23.53272,23.664797,23.976507,23.867876
0.83405,24.39136,23.797728,24.08061,23.656307
0.64737,23.968145,24.09498,23.86671,23.187815
0.88848,24.064219,23.871845,23.55339,22.9197
0.81164,23.43293,23.53867,23.298319,22.580404
0.6854,23.888672,23.76037,23.369106,22.706099
0.9336,24.082478,24.007673,23.939209,23.13161
1.10838,23.27279,23.033945,22.960026,22.539772
0.74837,24.9406,23.958107,23.652807,22.754297
1.0437,23.745672,23.664965,23.918968,23.598433
1.1061,23.569887,23.652254,23.516613,23.202063
0.93325,23.189299,22.993517,22.649296,22.119877
0.96087,24.298326,23.841663,23.40082,23.258675
1.05726,23.424192,23.749462,23.423824,22.632948
0.96182,23.479923,23.929012,23.999424,23.43054
1.23644,99,24.49615,24.080793,23.293743
1.21937,24.352251,24.010138,23.866415,23.447678
1.04366,23.387037,23.636223,23.59927,23.28266
0.93427,22.743063,22.477333,22.05878,21.386541
1.32103,24.965761,24.408653,24.0418,23.359486
0.59657,23.500015,23.508724,23.708836,22.465746
0.82262,99,23.886108,23.531162,22.525593
0.90491,23.664114,23.683764,23.38225,23.076527
0.16133,25.279154,23.850245,23.68581,23.295462
0.71406,23.740866,23.253494,22.804398,21.773481
0.98471,23.124372,23.110144,22.738136,22.219877
0.76546,24.252317,24.188711,24.097553,23.195154
0.83778,23.873663,23.537945,23.496733,22.619581
1.23065,24.296946,24.266811,23.884228,23.492596
0.91658,24.093414,23.837557,23.763912,23.257744
0.79917,22.889719,22.9769,22.917105,22.161407
1.22213,24.316895,24.119331,23.89235,23.37957
1.29609,22.545958,22.321836,22.123783,21.98444
0.85921,22.357416,22.2488,22.226402,21.671808
1.37584,24.090275,23.781935,23.670382,23.31617
0.83279,24.430668,24.25992,24.087997,23.451862
1.09489,22.602772,22.840748,23.292145,23.16786
0.2761,99,24.26261,23.926073,23.760214
0.75615,23.773582,23.358839,23.280087,22.708574
0.93721,23.027353,23.049757,22.895023,22.412878
1.40807,23.76024,23.852932,23.549019,22.999067
0.82654,22.095041,22.014738,21.690151,20.883545
1.09551,23.958422,24.061554,23.977905,23.193277
0.96394,23.993866,23.02829,23.267813,22.929943
1.24133,22.904385,22.979605,22.966007,22.751904
0.77164,23.17518,23.079025,22.939034,22.124123
0.85698,23.616974,23.518782,23.222008,22.156246
0.59655,24.669912,23.472916,23.195202,22.871008
0.79231,22.911694,23.003908,22.909702,22.367846
1.21638,23.734678,23.569948,23.148232,23.034857
1.40024,23.832087,23.945545,23.918196,23.752361
0.87726,23.319239,23.417336,23.404562,22.856686
0.8441,23.907406,23.670683,23.84742,23.002853
0.83155,24.255558,23.885672,23.906895,22.988562
0.80228,21.631758,21.570705,21.50858,20.711208
0.72966,24.18864,24.067005,23.630272,23.107222
1.27579,24.38579,24.135332,23.928963,23.328802
0.84411,24.025444,23.836208,23.446507,22.63228
0.82683,23.805754,24.076803,24.084778,23.687714
1.14349,24.089392,23.591045,23.25237,22.786882
0.83098,22.588606,22.597315,22.709318,22.361834
1.32202,24.305668,23.96473,23.573677,23.435581
0.85577,23.511503,23.463776,23.300476,22.584042
0.596,24.30297,24.423637,23.974758,23.843296
1.35603,24.123564,24.23712,23.926748,23.548538
1.1921,23.588625,23.78994,23.472197,23.300865
1.41027,23.985817,23.650183,23.566475,23.147068
1.04997,23.214327,23.086075,22.843676,22.62134
0.89189,24.877708,23.977451,23.674067,23.4121
1.02165,24.056555,23.875206,23.768198,23.649742
0.90686,23.757305,23.487312,23.309526,22.566835
0.79465,23.757336,23.774975,23.761244,23.110125
0.77867,22.678324,22.18005,21.741625,20.96017
0.80201,25.171064,24.270107,23.879702,23.145277
0.93372,22.867128,22.86306,22.823668,22.330933
0.97602,22.076244,22.060562,21.964544,21.57668
0.9493,23.954964,24.158623,23.761814,23.555275
0.43341,23.406628,22.783443,22.379791,22.27648
1.19987,23.870537,23.758533,23.600643,23.06831
1.24958,23.672438,23.715126,23.867426,23.182537
0.83662,24.060741,23.888721,23.590944,22.988064
0.97455,23.093645,23.069761,22.901426,22.646952
0.95218,22.756224,22.695711,22.628065,22.274473
0.84071,22.909964,22.980566,22.848612,21.972044
0.94695,23.30933,22.911972,22.808184,22.172573
1.37069,23.570036,23.382761,23.413223,23.280682
1.30265,23.256323,23.141626,23.040218,22.451132
1.40485,23.445145,23.533037,23.63342,23.293074
0.746,22.680506,22.649769,22.237986,21.523954
1.06052,24.275093,24.456675,24.088453,23.840897
0.74465,23.82863,23.23947,22.937254,22.454502
1.16154,22.950432,23.06004,22.9195,22.578148
0.90327,22.693668,22.689713,22.490122,22.02273
1.06377,22.816895,22.845564,22.442461,22.13356
1.25345,24.787233,24.150808,24.085762,23.597471
0.74466,24.047411,23.335154,23.021477,22.658785
1.15457,23.918684,24.353558,23.985283,23.80123
0.84495,23.671528,23.259832,23.066002,22.06772
0.90441,23.656483,23.447319,23.154757,22.31094
0.78754,24.266493,23.814976,23.745062,22.742027
0.97623,23.076609,23.098558,22.991688,22.557255
0.91669,23.347923,23.176546,23.10345,22.735764
1.10898,23.178059,22.969458,22.556988,22.023693
0.82659,23.781622,23.724445,23.401957,22.588354
0.79233,22.240211,21.88713,21.531914,20.729036
0.90778,23.137444,23.095861,22.89219,22.307446
0.97368,23.188799,22.968264,22.865696,22.755558
0.83825,24.471354,24.203047,23.930767,23.389889
0.73676,23.182285,23.36398,23.08986,22.960068
1.2381,24.581512,24.152687,23.906849,23.617685
1.21512,23.966188,24.13433,23.9753,23.70778
0.79364,24.91677,24.218355,23.876974,22.559872
0.53754,23.706858,23.67471,23.304087,22.786272
0.95464,22.932482,22.801216,22.706146,22.332598
1.10983,22.278517,22.172483,22.45431,22.23974
0.82663,23.22742,22.803873,22.816792,22.219263
1.09387,22.548334,22.461636,22.020777,21.773705
0.80909,23.469849,23.787247,23.872326,22.888083
1.0627,25.424839,24.237524,23.985043,23.402044
1.20834,24.25454,24.284817,24.020924,23.666231
0.97396,23.015339,22.908318,22.690554,22.360338
0.84451,23.688063,23.908772,23.61508,23.179445
1.29202,23.80499,23.937962,23.898132,23.690422
0.11727,24.93175,24.08062,23.819351,23.616392
0.97405,22.894053,23.008232,22.788431,22.675146
0.79177,22.424765,22.499014,22.435818,21.919764
0.97662,23.959127,23.714907,23.839525,23.00807
0.81166,23.64331,24.026226,23.708597,23.385124
0.86237,22.803703,22.944826,23.002401,22.216486
1.04044,24.207155,23.89946,24.047182,23.53777
0.7659,23.262032,23.249422,23.01247,22.31337
